Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85,Var86,Var87,Var88,Var89,Var90,Var91,Var92,Var93,Var94,Var95,Var96,Var97,Var98,Var99,Var100,Var101,Var102,Var103,Var104,Var105,Var106,Var107,Var108,Var109,Var110,Var111,Var112,Var113,Var114,Var115,Var116,Var117,Var118,Var119,Var120,Var121,Var122,Var123,Var124,Var125,Var126,Var127,Var128,Var129,Var130,Var131,Var132,Var133,Var134,Var135,Var136,Var137,Var138,Var139,Var140,Var141,Var142,Var143,Var144,Var145,Var146,Var147,Var148
0.001221,0.000965,-7.32e-05,0.000996,0.004516,-0.03766,-0.02864,0.002548,0.002222,-0.00096,0.006691,-0.02399,-0.14683,-0.07534,1.274214,0.059113,0.058067,0.126284,0.368028,0.583384,0.210142,3.234206,0.160299,0.140907,0.214897,0.817678,1.771327,0.820729,1043.962,61.28031,-792.993,126.8131,81.49158,-15.4896,-7.33818,1269.222,72.15011,-146.622,32.11855,-34.0883,-12.0641,-10.893,1.273532,0.059081,0.058036,0.126216,0.367831,0.583071,0.21003,3.232474,0.160213,0.140831,0.214782,0.81724,1.770379,0.82029,0.131829,0.096374,0.0489,0.039784,0.043655,0.037049,0.00726,0.271042,0.19549,0.08776,0.070205,0.08983,0.107749,0.023146,0.280898,1.156535,1.011332,0.605606,0.482227,0.246357,0.111489,0.205121,0.82716,0.768197,0.562607,0.441318,0.232135,0.085255,1.804946,1.115241,0.987644,0.565138,0.434072,0.188368,0.110503,1.066405,0.550232,0.519456,0.476554,0.382079,0.197196,0.083128,5.105253,7.365323,5.605607,5.841337,8.087182,8.427267,6.839476,9.867279,0.918489,0.374385,0.173122,0.391776,0.298714,0.73471,0.340786,0.301401,0.217954,0.100464,0.080694,0.099876,0.113941,0.024258,694.8428,3.271602,3.148751,14.91929,127.0331,317.3143,42.25176,4536.974,24.06001,18.54708,43.18858,632.6021,2911.017,642.6287,0.15,5.2,2.0,0.7,0.266667,0.15,0.083333,0.15,2.1,1.266667,0.75,0.216667,0.15,0.066667
0.004399,0.000324,0.000503,0.003784,-0.00257,-0.00878,0.00731,0.009488,-0.00186,0.000819,-0.00063,0.014858,0.019987,-0.02979,0.167605,0.022434,0.019274,0.045027,0.061021,0.095986,0.045662,0.738352,0.029715,0.044461,0.058541,0.262559,0.363387,0.181281,38.10086,69.21962,38.32729,11.89893,-23.7305,-10.932,6.246564,77.81555,-15.9787,54.27603,-92.1996,17.67124,18.18145,-6.085,0.16739,0.022405,0.019249,0.04497,0.060943,0.095863,0.045604,0.737407,0.029677,0.044404,0.058466,0.262223,0.362922,0.181049,0.046321,0.035243,0.016842,0.016716,0.010091,0.006474,0.001795,0.079426,0.047321,0.030696,0.020852,0.036305,0.023372,0.008505,0.76565,1.006242,0.841407,0.562962,0.49961,0.237041,0.120819,0.341189,1.027585,0.78551,0.589846,0.347048,0.249014,0.156332,2.451005,1.244765,1.065251,0.63595,0.498889,0.195351,0.10883,2.110213,1.340624,0.858267,0.61742,0.294929,0.241979,0.154108,3.029762,4.371023,3.830916,4.820963,5.526844,6.955179,5.968708,8.611025,0.093311,0.238402,0.186157,0.311817,0.336472,0.519162,-0.26219,0.091946,0.059002,0.035013,0.026725,0.037682,0.024252,0.008693,10.09773,0.197448,0.14437,0.791243,1.473029,3.806741,0.879773,200.8104,0.346107,0.773292,1.34887,26.99184,48.70584,14.09814,0.116667,1.966667,0.9,0.4,0.15,0.05,0.033333,0.05,2.066667,0.683333,0.316667,0.1,0.066667,0.033333
0.004458,-0.00035,0.000115,-0.00069,0.000571,0.011025,-0.00306,0.009901,5.61e-05,2.73e-05,0.003926,-0.01759,-0.02267,0.002301,0.290553,0.0316,0.035384,0.051316,0.082368,0.112466,0.06997,0.686053,0.03813,0.038239,0.062951,0.190807,0.221865,0.201737,65.18298,-91.4244,308.7641,-74.1846,144.3691,10.20096,-22.8288,69.29454,680.0968,1401.659,16.03508,-10.8492,-9.7886,87.65956,0.290422,0.031586,0.035368,0.051292,0.08233,0.112416,0.069938,0.685743,0.038113,0.038221,0.062923,0.190721,0.221765,0.201645,0.058127,0.046341,0.026141,0.014192,0.011249,0.008118,0.003199,0.075592,0.05812,0.030823,0.021194,0.019257,0.013465,0.008034,0.640636,1.229547,0.923806,0.580423,0.517019,0.288407,0.161757,0.345562,1.278702,1.019208,0.616576,0.38048,0.219113,0.131501,2.367124,1.183395,0.812125,0.540555,0.445106,0.255814,0.156133,2.446067,1.231692,0.987944,0.567221,0.311318,0.166452,0.113686,3.48896,5.033505,4.526467,5.26061,6.530311,7.589456,7.008505,10.11114,-0.71086,-0.11982,-0.08212,-0.05735,-0.07628,-0.2176,-0.39221,0.095357,0.074333,0.040415,0.025507,0.022302,0.015723,0.008647,61.09658,1.105521,1.384984,2.896984,7.507831,14.30783,5.486285,199.9491,1.609538,1.616579,4.393083,40.99964,55.23612,45.93907,0.15,4.966667,2.1,0.75,0.35,0.183333,0.116667,0.15,5.116667,2.266667,0.9,0.216667,0.15,0.1
0.007558,-0.00042,9.9e-05,0.000541,0.000248,-0.0005,-0.00396,0.004761,0.000148,-0.00015,0.000121,-0.00029,-1.49e-05,0.000219,0.106467,0.015097,0.015252,0.01783,0.018899,0.02014,0.024883,0.036235,0.005419,0.005911,0.006851,0.005884,0.006285,0.005932,14.08586,-36.0116,154.0996,32.93314,76.12274,-40.4111,-6.28817,7.61008,36.58198,-38.8212,56.57777,-20.3929,-422.31,27.08719,0.106418,0.01509,0.015245,0.017821,0.018891,0.020131,0.024872,0.036218,0.005417,0.005908,0.006848,0.005881,0.006282,0.005929,0.025753,0.021425,0.0111,0.0064,0.003615,0.002162,0.001184,0.007771,0.006805,0.003176,0.001626,0.000919,0.000479,0.000203,0.590474,1.271871,0.95829,0.616979,0.580571,0.436879,0.168945,0.7617,1.120929,0.869608,0.569081,0.55153,0.315768,0.107613,1.261285,1.177262,0.729615,0.574623,0.486717,0.335716,0.151185,0.502669,1.014597,0.797247,0.403186,0.494045,0.247229,0.108179,1.001961,1.445525,3.434069,2.439749,4.954314,3.519813,6.974479,10.06205,0.517531,-0.12107,-0.11579,-0.08828,-0.14178,-0.10381,-0.41366,0.0269,0.02248,0.011545,0.006603,0.00373,0.002215,0.001202,4.217966,0.243489,0.248179,0.339734,0.381998,0.433676,0.652232,0.496848,0.031428,0.03732,0.050213,0.037302,0.042972,0.038467,0.183333,4.55,1.916667,0.95,0.516667,0.3,0.116667,0.116667,3.75,1.233333,0.55,0.383333,0.183333,0.083333
0.001837,6.66e-05,-0.00027,-0.00209,0.001242,-0.00783,0.005053,0.008092,-0.00063,0.00058,-7.91e-05,0.000235,0.00033,0.001153,0.237049,0.026274,0.02654,0.040932,0.066716,0.100563,0.066966,0.077668,0.012553,0.013191,0.018624,0.015972,0.034278,0.031096,129.0169,394.6105,-96.8157,-19.6125,53.6986,-12.8464,13.25199,9.597698,-19.9731,22.74974,-235.345,67.83297,103.7994,26.96207,0.23693,0.026261,0.026527,0.040911,0.066682,0.100513,0.066933,0.077629,0.012546,0.013184,0.018615,0.015964,0.034261,0.03108,0.046793,0.037735,0.020215,0.011984,0.008628,0.004861,0.001813,0.018613,0.015357,0.008467,0.004779,0.002369,0.002052,0.000955,0.628891,1.214362,0.933975,0.623348,0.442044,0.17151,0.081659,0.483275,1.087069,0.65756,0.46138,0.463022,0.213664,0.094035,1.740135,1.179676,0.875125,0.59699,0.249216,0.137633,0.083892,0.864298,1.042165,0.575547,0.369374,0.323869,0.118879,0.088522,1.72408,2.487321,4.357795,2.9826,6.286969,4.302983,6.903747,9.960002,-0.46666,0.156311,0.132169,-0.03204,-0.01654,-0.36415,-0.22261,0.050359,0.04074,0.021917,0.012902,0.008947,0.005276,0.002049,56.0867,0.688138,0.701744,1.660383,4.452779,10.29251,4.632846,5.925506,0.1573,0.17334,0.346295,0.254035,1.182603,0.95136,0.083333,4.233333,1.916667,0.7,0.3,0.116667,0.066667,0.1,3.316667,1.5,0.566667,0.366667,0.15,0.083333
0.00743,-0.00024,0.001256,0.000945,0.004115,7.26e-05,0.007218,0.001245,0.000457,-0.00291,-0.00393,-0.02049,-0.00499,-0.00067,0.366551,0.060795,0.049599,0.046702,0.0785,0.095753,0.204096,0.656771,0.067418,0.061761,0.088868,0.224235,0.29135,0.193989,49.33085,-251.845,39.48112,49.4304,19.07464,1319.615,28.27689,527.5125,147.6365,-21.1936,-22.6132,-10.9457,-58.4406,-288.053,0.366308,0.060755,0.049567,0.046671,0.078448,0.095689,0.203961,0.656335,0.067373,0.06172,0.08881,0.224087,0.291157,0.193861,0.105341,0.091227,0.039727,0.018989,0.011876,0.00943,0.009384,0.119012,0.099596,0.047852,0.025473,0.026138,0.018284,0.006206,0.830419,1.249524,0.862466,0.61339,0.515775,0.404944,0.166821,0.536444,1.149491,0.856764,0.572002,0.460596,0.248666,0.103428,1.935359,1.37744,0.813061,0.63062,0.429363,0.406725,0.161109,1.907702,1.205836,0.832858,0.562575,0.363782,0.21836,0.104458,3.82937,5.524613,4.733687,5.157767,6.829266,7.441085,6.626718,9.560333,0.524143,-0.26871,-0.29142,-0.15447,0.229206,0.154381,0.084121,0.158935,0.135062,0.062194,0.031772,0.028709,0.020572,0.01125,103.8104,2.792566,1.858564,1.648252,4.697081,6.981808,31.89982,246.2478,3.430402,2.877384,5.862574,38.49791,64.47645,30.60155,0.083333,3.383333,1.533333,0.766667,0.266667,0.166667,0.083333,0.1,3.316667,1.533333,0.583333,0.2,0.116667,0.05
0.00994,0.001549,0.000207,0.001218,-0.00428,0.0,0.0,0.003512,0.000677,-0.0038,0.005367,-0.0065,-0.02337,0.073389,0.733432,0.030643,0.041906,0.047527,0.110419,0.0,0.0,0.938083,0.047704,0.06678,0.371744,0.257722,0.289559,0.370455,73.78233,19.78052,202.3222,39.02923,-25.7701,0.0,0.0,267.1152,70.49541,-17.5591,69.26432,-39.6641,-12.3894,5.047803,0.732339,0.030598,0.041844,0.047456,0.110254,0.0,0.0,0.936686,0.047633,0.066681,0.37119,0.257338,0.289128,0.369904,0.068863,0.050201,0.029819,0.01438,0.011545,0.0,0.0,0.108357,0.077059,0.041624,0.045155,0.026937,0.019789,0.014577,0.167348,0.993955,0.676245,0.575654,0.387261,0.0,0.0,0.310265,0.941901,0.658148,0.357336,0.367273,0.237867,0.120324,1.922788,1.311799,0.666595,0.565573,0.280836,0.0,0.0,1.504077,1.081805,0.749268,0.227697,0.274358,0.153535,0.109066,3.849579,5.553769,4.221016,4.917562,6.089639,7.094543,5.817111,8.392317,0.724824,-0.09755,-0.01904,0.054984,0.451871,0.0,0.0,0.128387,0.091969,0.051203,0.04739,0.029307,0.0,0.0,120.247,0.317315,0.590683,0.766816,4.195953,0.0,0.0,193.9636,0.768615,1.501367,49.09286,23.6017,30.10602,52.80966,0.05,1.883333,0.583333,0.233333,0.066667,0.0,0.0,0.05,1.783333,0.483333,0.083333,0.066667,0.05,0.033333
0.004534,-0.00062,0.000403,0.005118,0.003591,0.004362,-0.0008,0.006325,0.000686,-0.00261,-0.00449,0.012146,-0.05279,-0.06471,0.589077,0.038405,0.041936,0.075219,0.110822,0.071256,0.097039,1.899521,0.058091,0.126654,0.411585,0.337353,0.519574,0.432538,129.9329,-61.9257,104.0787,14.69781,30.8593,16.33461,-121.381,300.3185,84.69318,-48.6077,-91.6759,27.7753,-9.84261,-6.68398,0.588805,0.038387,0.041917,0.075184,0.110771,0.071223,0.096995,1.898644,0.058065,0.126596,0.411395,0.337197,0.519335,0.432339,0.070216,0.056399,0.029121,0.022655,0.014154,0.006763,0.003688,0.131367,0.093799,0.060101,0.050796,0.026574,0.018223,0.011156,0.351664,1.153809,0.942548,0.603327,0.441749,0.40156,0.126998,0.192622,1.272358,0.674892,0.415115,0.326801,0.111058,0.07091,0.95338,0.862557,0.63686,0.553229,0.391547,0.344055,0.126012,1.678682,1.292725,0.580797,0.313846,0.312916,0.119065,0.039346,4.351357,6.277681,4.86594,5.797452,7.020067,8.363955,6.98749,10.08082,-0.87064,-0.14394,-0.06065,-0.12276,0.085164,-0.21235,0.033065,0.148955,0.109449,0.066784,0.055619,0.030108,0.019438,0.01175,51.00399,1.598362,1.904075,6.136758,13.27782,5.503667,10.3867,931.6517,3.662305,17.37305,183.4777,125.8272,302.3012,198.8931,0.266667,4.783333,1.75,0.766667,0.333333,0.25,0.1,0.133333,5.766667,1.083333,0.283333,0.183333,0.066667,0.066667
0.009172,-0.00077,0.003147,-0.0062,-0.02415,0.036543,-0.07609,0.002081,7.11e-05,0.003739,-0.00982,0.013473,0.057835,0.0,0.578209,0.043814,0.049947,0.08847,0.221574,0.204957,0.216296,1.521282,0.043405,0.062936,0.153734,0.457516,0.425266,0.0,63.03892,-57.1434,15.8731,-14.2585,-9.17597,5.608649,-2.84258,731.1968,610.688,16.83108,-15.6511,33.95855,7.35303,0.0,0.577562,0.043764,0.049891,0.088371,0.221326,0.204727,0.216054,1.519579,0.043357,0.062866,0.153562,0.457004,0.42479,0.0,0.08615,0.066731,0.033865,0.030091,0.024993,0.008497,0.004502,0.110243,0.077608,0.043972,0.036666,0.038427,0.022226,0.0,0.474862,1.025888,0.894623,0.567042,0.455317,0.134508,0.053502,0.175732,0.966319,0.751994,0.478087,0.299996,0.189832,0.0,2.391816,1.128833,0.995455,0.621867,0.411099,0.134177,0.044452,1.925291,0.945587,0.780005,0.496446,0.256172,0.178911,0.0,4.410191,6.362561,4.746931,5.061817,6.848374,7.302658,6.102559,8.804131,-0.67533,-0.03477,-0.11178,0.100997,-0.03462,0.376407,0.0,0.139912,0.102353,0.055501,0.047432,0.045839,0.023795,0.0,69.90814,0.857433,1.119156,3.517176,22.43919,19.61311,24.1568,726.4112,0.851081,1.769377,10.68329,99.08788,80.03218,0.0,0.083333,2.033333,0.666667,0.35,0.116667,0.033333,0.016667,0.05,3.216667,0.733333,0.233333,0.066667,0.05,0.0
0.009665,0.000223,-0.00077,-0.00053,-0.00231,8.67e-05,0.010587,0.0091,-0.00023,0.000872,0.000331,-0.00373,0.00072,-0.00649,0.388545,0.018295,0.024231,0.041164,0.070482,0.083705,0.078181,0.298836,0.020019,0.026065,0.042028,0.085268,0.069092,0.072229,40.2029,82.07499,-31.3288,-78.3202,-30.4687,965.3692,7.384873,32.84003,-88.5051,29.87751,127.1375,-22.8374,95.93935,-11.1341,0.388374,0.018287,0.024221,0.041146,0.07045,0.083668,0.078146,0.298704,0.02001,0.026054,0.042009,0.08523,0.069061,0.072197,0.035308,0.027809,0.013879,0.011231,0.00795,0.005922,0.00311,0.037444,0.028682,0.016672,0.011255,0.010029,0.005057,0.002899,0.25846,1.311392,0.883307,0.617934,0.468619,0.288846,0.135625,0.402597,1.226764,0.949106,0.605958,0.460565,0.305155,0.138165,1.582106,1.286757,0.769943,0.566852,0.417699,0.25386,0.131111,1.019552,1.101415,0.725915,0.537169,0.351672,0.276588,0.113127,3.095589,4.465991,4.642843,4.460685,6.698207,6.435408,7.032624,10.14593,0.81636,0.510808,0.205599,0.41633,0.371453,0.518328,0.377322,0.051465,0.03995,0.021693,0.0159,0.012798,0.007788,0.004252,59.19973,0.379507,0.66501,1.919169,5.660307,7.939847,7.089328,73.96054,0.454533,0.767346,1.9977,8.309755,5.384829,6.077965,0.116667,5.15,1.433333,0.716667,0.3,0.2,0.1,0.116667,4.833333,1.65,0.7,0.3,0.2,0.1
0.006547,-0.0007,0.004401,0.007479,-0.00482,-0.02318,0.0,0.000884,-0.00086,-0.00045,-0.00081,0.018321,0.00978,0.009171,0.591022,0.07527,0.127469,0.16247,0.158897,0.26029,0.0,0.549869,0.035399,0.046637,0.052039,0.146064,0.163436,0.377751,90.27423,-106.941,28.9644,21.7236,-32.9761,-11.2309,0.0,622.0394,-41.1063,-102.543,-64.3286,7.972379,16.71099,41.19144,0.590205,0.075165,0.127293,0.162246,0.158678,0.25993,0.0,0.549109,0.03535,0.046572,0.051967,0.145862,0.16321,0.377229,0.157638,0.119307,0.079645,0.046529,0.022591,0.013954,0.0,0.073727,0.05366,0.033469,0.019782,0.020151,0.012439,0.010299,0.747068,0.966242,0.781052,0.575073,0.475417,0.186077,0.0,0.386958,1.004394,0.834937,0.523013,0.450452,0.297917,0.067548,1.677646,1.252419,0.869846,0.604893,0.338939,0.175116,0.0,1.27087,1.185478,0.97968,0.554891,0.367032,0.273678,0.060714,3.935174,5.677255,4.589808,4.520378,6.621694,6.521527,5.891644,8.499846,-0.24055,-0.43812,-0.50991,-0.14692,0.108289,-0.00633,0.0,0.174028,0.130819,0.086391,0.050559,0.030272,0.018693,0.0,92.79601,2.058312,5.899735,9.67791,9.293731,26.56672,0.0,73.74492,0.45448,0.788908,0.98084,7.638186,9.895489,52.02836,0.1,1.833333,0.55,0.25,0.116667,0.05,0.0,0.05,1.75,0.616667,0.35,0.116667,0.066667,0.016667
0.007494,-0.00165,-0.00065,-0.001,-0.00806,-0.00912,-0.02303,0.002356,-8.44e-05,0.001896,0.000407,-0.00623,-0.00255,-0.04312,0.217092,0.027532,0.034575,0.044316,0.060959,0.088713,0.151539,0.311993,0.031387,0.036279,0.093335,0.068871,0.124906,0.205455,28.96978,-16.6531,-53.5454,-44.1918,-7.56709,-9.72793,-6.57871,132.4311,-371.715,19.13826,229.5592,-11.0596,-48.9157,-4.76483,0.21682,0.027498,0.034531,0.044261,0.060882,0.088601,0.151349,0.311602,0.031347,0.036234,0.093218,0.068785,0.124749,0.205198,0.055979,0.042879,0.026452,0.016956,0.008952,0.00691,0.005827,0.069541,0.051338,0.028354,0.02819,0.012233,0.01134,0.007898,0.670772,1.014079,0.716694,0.54994,0.519255,0.306255,0.116118,0.586431,1.013248,0.819875,0.541981,0.453846,0.362071,0.118145,2.044213,1.189716,0.853324,0.588956,0.476628,0.283124,0.100972,1.935893,1.086123,0.954844,0.554496,0.456694,0.340904,0.09245,3.118894,4.499612,3.954191,4.319388,5.704692,6.23156,5.988961,8.640245,0.853832,0.443822,0.321784,0.442494,0.236098,0.38364,0.91114,0.089273,0.06689,0.038777,0.032896,0.015159,0.01328,0.009815,15.54451,0.298641,0.476917,0.783994,1.51275,3.328641,10.19651,36.72933,0.394765,0.524528,3.509759,1.895791,6.470708,17.45706,0.083333,2.016667,0.783333,0.383333,0.133333,0.066667,0.033333,0.083333,2.216667,0.75,0.266667,0.183333,0.083333,0.033333
0.007884,-8.09e-05,-0.00135,0.004157,0.003694,-0.01048,-0.00208,0.001775,0.000874,-0.00103,0.002141,0.014274,-0.04279,0.021717,0.285524,0.031833,0.03105,0.059033,0.129643,0.182429,0.069649,0.758236,0.037736,0.043657,0.058347,0.447615,0.411376,0.397696,36.21375,-393.613,-23.0355,14.19988,35.09084,-17.4001,-33.4767,427.1692,43.15758,-42.4015,27.25177,31.35907,-9.61279,18.3125,0.285377,0.031816,0.031034,0.059003,0.129576,0.182335,0.069613,0.757845,0.037716,0.043634,0.058317,0.447384,0.411163,0.39749,0.058359,0.046182,0.023287,0.015556,0.01448,0.009739,0.001752,0.087883,0.063131,0.032195,0.020806,0.036106,0.019727,0.011318,0.680507,1.187499,1.014898,0.592121,0.430297,0.19975,0.076695,0.342488,1.188733,0.916961,0.623167,0.331628,0.171409,0.087372,1.924745,1.183247,0.976333,0.535426,0.380387,0.201019,0.071788,2.276722,1.108625,0.805913,0.622374,0.240593,0.15291,0.078126,3.69356,5.32868,4.591041,5.333653,6.623472,7.694834,6.876265,9.920353,0.229204,0.01319,-0.08172,-0.05742,0.392933,0.263931,-0.28327,0.105495,0.078219,0.039734,0.025979,0.038901,0.022,0.011453,64.15281,0.982796,0.931106,3.380043,16.57016,32.8214,4.438347,571.3431,1.384421,1.847069,3.298293,195.4336,170.647,152.9071,0.15,4.233333,1.75,0.516667,0.233333,0.133333,0.05,0.116667,5.616667,1.766667,0.883333,0.2,0.1,0.066667
0.008759,-3.97e-05,-0.00024,-0.00023,0.000821,0.001599,0.00091,0.00536,-0.00041,9.46e-05,-0.00113,-0.00232,0.001933,0.002795,0.096186,0.024458,0.023203,0.023422,0.023869,0.036897,0.043659,0.36291,0.026717,0.022976,0.04192,0.054309,0.0929,0.090212,10.98085,-616.15,-97.4493,-103.971,29.06974,23.07515,47.97879,67.70903,-64.8856,242.8202,-37.2351,-23.3602,48.04786,32.28092,0.096141,0.024447,0.023192,0.023411,0.023858,0.03688,0.043638,0.362738,0.026704,0.022966,0.0419,0.054283,0.092856,0.090169,0.044262,0.037265,0.019014,0.009519,0.005058,0.003568,0.002233,0.049863,0.040123,0.01854,0.014126,0.009488,0.008619,0.004543,1.143764,1.309043,0.972761,0.643784,0.558461,0.411083,0.187103,0.403611,1.298481,1.005458,0.563094,0.521199,0.395055,0.170213,2.245068,1.36277,0.931015,0.644607,0.519712,0.358577,0.182841,1.895597,1.350453,0.938834,0.494014,0.41464,0.303627,0.127971,2.25986,3.260289,3.593449,4.720695,5.184251,6.810523,6.962243,10.04439,-0.22291,-0.0796,-0.11593,-0.19981,-0.45073,-0.28999,-0.54535,0.066675,0.054759,0.026557,0.017034,0.010752,0.009329,0.005062,9.869436,0.63254,0.568536,0.579673,0.601407,1.453954,2.045748,32.86996,0.754398,0.557246,1.853615,3.098929,9.136783,8.795837,0.166667,4.833333,2.233333,1.066667,0.55,0.25,0.133333,0.216667,4.75,2.166667,0.833333,0.483333,0.25,0.1
0.007217,-1.35e-05,-0.00333,-0.01178,-0.00296,0.119834,0.035542,0.001061,0.000526,0.005403,0.069665,-0.04377,-0.12003,-0.05963,1.158448,0.060221,0.076724,0.275539,0.404521,0.510192,0.264802,1.324625,0.072242,0.068648,0.499807,0.987887,0.771216,0.274889,160.517,-4461.92,-23.0095,-23.3856,-136.52,4.257475,7.450315,1248.091,137.4118,12.70552,7.174399,-22.5694,-6.42542,-4.61006,1.157081,0.06015,0.076633,0.275214,0.404043,0.50959,0.26449,1.323062,0.072157,0.068567,0.499217,0.986721,0.770306,0.274564,0.140259,0.102351,0.047501,0.062121,0.042349,0.023721,0.007695,0.171602,0.122674,0.046972,0.071598,0.071398,0.032378,0.007482,0.383089,1.024528,0.797314,0.575958,0.407949,0.149883,0.081013,0.425486,0.929608,0.920572,0.484483,0.280166,0.137121,0.071778,1.59227,1.141894,0.836588,0.563782,0.364679,0.121586,0.076064,1.904902,0.985612,1.100761,0.411716,0.263875,0.128139,0.065071,4.709706,6.79467,5.036843,5.071954,7.266628,7.317283,6.049733,8.72792,0.508741,0.036212,0.030533,-0.16045,0.451996,0.096237,-0.90982,0.22163,0.159764,0.066803,0.094791,0.083013,0.040138,0.010733,181.4247,1.550886,2.497642,31.98259,70.31541,117.9181,33.99276,605.3146,2.238106,2.007306,108.9755,394.7101,265.3484,36.6646,0.1,2.733333,0.616667,0.233333,0.116667,0.05,0.033333,0.083333,3.033333,0.666667,0.116667,0.066667,0.033333,0.016667
0.006032,-0.00045,-4.89e-05,-0.00093,-0.00091,-0.00069,-0.00305,0.003135,0.000289,2.99e-05,0.000185,0.015761,-0.01098,0.019951,0.198542,0.024596,0.025974,0.039012,0.056789,0.071369,0.075326,0.268191,0.023886,0.02671,0.046547,0.141158,0.135825,0.177254,32.9162,-54.2767,-531.435,-41.9565,-62.1674,-102.954,-24.7279,85.54965,82.66909,894.1846,251.5713,8.956337,-12.3666,8.884678,0.198444,0.024584,0.025961,0.038992,0.056761,0.071333,0.075288,0.268058,0.023874,0.026697,0.046524,0.141088,0.135758,0.177166,0.049577,0.03802,0.020836,0.015698,0.010053,0.008297,0.004089,0.052259,0.03832,0.021053,0.016522,0.016891,0.007746,0.006543,0.656985,1.191359,0.870369,0.590921,0.484869,0.323236,0.205059,0.482511,1.235582,0.971045,0.592638,0.322132,0.214379,0.118004,1.667336,1.143133,0.710754,0.557905,0.388847,0.209647,0.173206,1.31007,1.176096,0.962333,0.536093,0.296924,0.213064,0.111934,2.529196,3.648858,4.096312,4.433414,5.909729,6.396065,6.915723,9.97728,-0.28924,-0.29656,-0.24002,-0.53107,-0.14675,-0.2307,0.065138,0.072034,0.053981,0.02962,0.02279,0.019656,0.011351,0.007716,31.5614,0.610258,0.680211,1.534562,3.258876,5.146266,5.839466,69.00271,0.576521,0.718957,2.183117,20.43291,18.58567,33.09242,0.183333,4.666667,1.983333,0.85,0.4,0.25,0.133333,0.166667,5.033333,1.833333,0.75,0.233333,0.116667,0.083333
0.008613,0.000683,-0.00021,-4.65e-05,0.000575,-0.00228,-0.00626,0.004956,0.000109,0.000795,-0.0013,-0.00489,0.016394,-0.0227,0.230327,0.034578,0.034081,0.023294,0.027059,0.051527,0.060629,0.413526,0.037452,0.038729,0.05631,0.113374,0.197508,0.207296,26.74181,50.61696,-163.483,-500.779,47.07783,-22.5896,-9.68946,83.4336,343.2827,48.70769,-43.2053,-23.1656,12.04726,-9.13156,0.230215,0.034562,0.034065,0.023283,0.027046,0.051502,0.060599,0.413326,0.037434,0.03871,0.056283,0.113319,0.197412,0.207195,0.054919,0.047693,0.024092,0.007896,0.004433,0.003562,0.0026,0.070464,0.055706,0.028307,0.019474,0.014921,0.010823,0.005772,0.647406,1.182243,0.75354,0.610739,0.546385,0.275128,0.142092,0.504308,1.24169,0.996162,0.637403,0.523766,0.209608,0.080841,1.830498,1.072489,0.572432,0.588674,0.50547,0.230516,0.10617,2.243464,1.176762,0.951856,0.598788,0.459411,0.197427,0.078275,3.084771,4.450383,4.355806,4.894748,6.284099,7.061629,6.938284,10.00983,-0.53797,-0.28594,-0.22117,-0.08742,-0.03295,-0.08788,-0.40445,0.089338,0.073334,0.037171,0.021014,0.015566,0.011394,0.006331,25.16864,1.232237,1.195814,0.559619,0.752015,2.710623,3.811009,153.3708,1.447577,1.543371,3.267936,13.28871,40.59878,44.81264,0.1,4.2,1.85,0.833333,0.416667,0.183333,0.116667,0.1,4.65,1.9,0.883333,0.333333,0.133333,0.05
